code;activite;phase;icr;classant
HDQX007;1;0;128;NA
HDSD002;1;0;197;Y
HEAE001;1;1;100;Y
HEAE001;1;2;100;Y
HEAE002;1;0;104;Y
HEAE003;1;0;161;Y
HEAH001;1;0;201;NA
HECA001;1;0;313;Y
HECA002;1;0;721;Y
HECA003;1;0;494;Y
HECA004;1;0;356;Y
HECA005;1;0;212;Y
HECC001;1;0;449;Y
HEDA001;1;0;237;Y
HEFA001;1;0;827;Y
HEFA002;1;0;1221;Y
HEFA003;1;0;1174;Y
HEFA004;1;0;800;Y
HEFA005;1;0;1090;Y
HEFA006;1;0;1007;Y
HEFA007;1;0;1244;Y
HEFA008;1;0;319;Y
HEFA009;1;0;994;Y
HEFA010;1;0;629;Y
HEFA011;1;0;1132;Y
HEFA012;1;0;1007;Y
HEFA013;1;0;894;Y
HEFA014;1;0;461;Y
HEFA015;1;0;424;Y
HEFA016;1;0;1090;Y
HEFA017;1;0;312;Y
HEFA018;1;0;1282;Y
HEFA019;1;0;424;Y
HEFA020;1;0;800;Y
HEFA021;1;0;513;Y
HEFA022;1;0;800;Y
HEFC001;1;0;428;Y
HEFC002;1;0;409;Y
HEFC003;1;0;513;Y
HEFC800;1;0;0;Y
HEFC801;1;0;0;Y
HEFE001;1;0;103;Y
HEFE002;1;0;86;Y
HEFE003;1;0;92;Y
HEFE326;1;0;486;NA
HEGE001;1;0;52;Y
HEGE002;1;0;88;Y
HEGE003;1;0;194;Y
HEKE001;1;0;208;Y
HELE001;1;0;50;Y
HELE002;1;0;194;Y
HELE900;1;0;77;Y
HELH001;1;0;187;NA
HEMA001;1;0;778;Y
HEMA002;1;0;563;Y
HEMA003;1;0;602;Y
HEMA004;1;0;514;Y
HEMA005;1;0;778;Y
HEMA006;1;0;870;Y
HEMA007;1;0;248;Y
HEMA008;1;0;724;Y
HEMA009;1;0;724;Y
HEMA010;1;0;20;NA
HEME002;1;0;51;Y
HEME900;1;0;100;NA
HENE001;1;0;132;Y
HENE002;1;0;121;Y
HENE004;1;0;107;Y
HENE494;1;0;115;Y
HENE900;1;0;124;NA
HEPA001;1;0;401;Y
HEPA002;1;0;399;Y
HEPA003;1;0;437;Y
HEPA004;1;0;561;Y
HEPA005;1;0;385;Y
HEPA006;1;0;329;Y
HEPA007;1;0;741;Y
HEPC001;1;0;433;Y
HEPC002;1;0;425;Y
HEPC003;1;0;464;Y
HEPC004;1;0;488;Y
HEQD001;1;0;75;NA
HEQD002;1;0;49;NA
HEQD003;1;0;74;NA
HEQE001;1;0;26;Y
HEQE002;1;0;63;Y
HEQE003;1;0;108;Y
HEQE004;1;0;71;NA
HEQE005;1;0;74;Y
HEQE263;1;0;131;Y
HEQH001;1;0;65;NA
HEQH002;1;0;68;NA
HEQJ001;1;0;134;Y
HEQJ002;1;0;162;Y
HEQL001;1;0;81;NA
HEQL002;1;0;66;NA
HEQL003;1;0;114;NA
HEQX004;1;0;97;NA
HEQX005;1;0;43;NA
HEQX008;1;0;145;NA
HERD001;1;0;38;NA
HESA001;1;0;434;Y
HESA002;1;0;467;Y
HESA003;1;0;232;Y
HESA004;1;0;635;Y
HESA005;1;0;300;Y
HESA006;1;0;398;Y
HESA007;1;0;913;Y
HESA008;1;0;712;Y
HESA009;1;0;513;Y
HESA010;1;0;45;Y
HESE001;1;0;108;Y
HESE002;1;0;98;Y
HFAD001;1;0;159;Y
HFAE001;1;0;100;NA
HFAH001;1;0;228;NA
HFCA001;1;0;469;Y
HFCA002;1;0;204;Y
HFCA003;1;0;302;Y
HFCA004;1;0;266;Y
HFCB001;1;0;122;NA
HFCC001;1;0;346;Y
HFCC002;1;0;232;Y
HFCC003;1;0;516;Y
HFCC022;1;0;306;Y
HFCH001;1;0;307;NA
HFDA001;1;0;232;Y
HFDA002;1;0;318;Y
HFDC001;1;0;242;Y
HFDC002;1;0;384;Y
HFFA001;1;0;537;Y
HFFA002;1;0;406;Y
HFFA003;1;0;528;Y
HFFA004;1;0;537;Y
HFFA005;1;0;635;Y
HFFA006;1;0;419;Y
HFFA007;1;0;387;Y
HFFA008;1;0;626;Y
HFFA009;1;0;288;Y
HFFA010;1;0;332;Y
HFFA011;1;0;0;Y
HFFC001;1;0;336;Y
HFFC002;1;0;493;Y
HFFC003;1;0;350;Y
HFFC004;1;0;590;Y
HFFC012;1;0;467;Y
HFFC017;1;0;730;Y
HFFC018;1;0;0;Y
HFGC900;1;0;150;Y
HFHD001;1;0;30;NA
HFHD002;1;0;49;NA
HFKA001;1;0;300;Y
HFKA002;1;0;300;Y
HFKC001;1;0;350;Y
HFKD001;1;0;36;NA
HFKE001;1;0;128;Y
HFKH001;1;0;145;NA
HFLC900;1;0;90;Y
HFLE001;1;0;77;Y
HFLE002;1;0;63;NA
HFLH001;1;0;111;NA
HFLH002;1;0;256;NA
HFMA001;1;0;376;Y
HFMA003;1;0;347;Y
HFMA004;1;0;252;Y
HFMA005;1;0;714;Y
HFMA007;1;0;397;Y
HFMA008;1;0;361;Y
HFMA009;1;0;424;Y
HFMA010;1;0;293;Y
HFMA011;1;0;150;Y
HFMC001;1;0;473;Y
HFMC003;1;0;319;Y
HFMC004;1;0;413;Y
HFMC006;1;0;330;Y
HFMC007;1;0;505;Y
HFMC008;1;0;175;Y
HFMP002;1;0;50;NA
HFPA001;1;0;263;Y
HFPA002;1;0;149;Y
HFPA003;1;0;291;Y
HFPC001;1;0;156;Y
HFQD001;1;0;210;NA
HFQL001;1;0;120;NA
HFQL002;1;0;90;NA
HFQL003;1;0;105;NA
HFQL004;1;0;105;NA
HFQX004;1;0;107;NA
HFQX005;1;0;46;NA
HFQX008;1;0;150;NA
HFSA001;1;0;181;Y
HGAA002;1;0;537;Y
HGAA003;1;0;356;Y
HGAC010;1;0;409;Y
HGAE001;1;0;108;Y
HGCA001;1;0;217;Y
HGCA002;1;0;313;Y
HGCA003;1;0;346;Y
HGCA004;1;0;41;NA
HGCA005;1;0;219;Y
HGCA006;1;0;491;Y
HGCA007;1;0;372;Y
HGCA008;1;0;218;Y
HGCA009;1;0;0;Y
HGCC003;1;0;250;Y
HGCC015;1;0;252;Y
HGCC026;1;0;251;Y
HGCC027;1;0;0;Y
HGCC031;1;0;279;Y
HGCH001;1;0;267;NA
HGEA001;1;0;299;Y
HGEA002;1;0;800;Y
HGEA003;1;0;194;Y
HGEA004;1;0;900;Y
HGEA005;1;0;500;Y
HGEC001;1;0;298;Y
HGEC009;1;0;223;Y
HGEH001;1;0;204;NA
HGFA001;1;0;336;Y
HGFA002;1;0;100;NA
HGFA003;1;0;298;Y
HGFA004;1;0;462;Y
HGFA005;1;0;318;Y
HGFA006;1;0;245;Y
HGFA007;1;0;265;Y
HGFA008;1;0;326;Y
HGFA009;1;0;429;Y
HGFA010;1;0;282;Y
HGFA011;1;0;332;Y
HGFA012;1;0;401;Y
HGFA013;1;0;318;Y
HGFA014;1;0;469;Y
HGFC001;1;0;350;Y
HGFC002;1;0;243;Y
HGFC014;1;0;343;Y
HGFC016;1;0;531;Y
HGFC021;1;0;305;Y
HGFE001;1;0;247;Y
HGFE002;1;0;223;Y
HGFE003;1;0;215;Y
HGFE004;1;0;208;Y
HGFE005;1;0;98;Y
HGGE001;1;0;191;NA
HGHD001;1;0;85;NA
HGHD002;1;0;50;NA
HGHD003;1;0;94;NA
HGKE001;1;0;230;NA
HGLA001;1;0;174;Y
HGLE001;1;0;191;Y
HGMA001;1;0;446;Y
HGMA002;1;0;469;Y
HGMA003;1;0;71;NA
HGMA005;1;0;311;Y
HGNE001;1;0;100;Y
HGPA001;1;0;260;Y
HGPA002;1;0;291;Y
HGPA003;1;0;291;Y
HGPA004;1;0;368;Y
HGPA005;1;0;288;Y
HGPA006;1;0;371;Y
HGPC005;1;0;67;Y
HGPC006;1;0;335;Y
HGPC015;1;0;431;Y
HGPH001;1;0;114;NA
HGQD001;1;0;180;NA
HGQD002;1;0;263;NA
HGQE001;1;0;263;Y
HGQE002;1;0;64;Y
HGQE003;1;0;180;Y
HGQE004;1;0;107;NA
HGQE005;1;0;177;Y
HGQH001;1;0;136;NA
HGQH002;1;0;157;NA
HGQJ001;1;0;162;Y
HGQJ002;1;0;137;Y
HGQL001;1;0;84;NA
HGQX003;1;0;133;NA
HGQX005;1;0;43;NA
HGQX008;1;0;89;NA
HGSA001;1;0;196;Y
HGSE001;1;0;211;Y
HGSE002;1;0;240;Y
HGSE003;1;0;222;Y
HGSE004;1;0;250;Y
HHAA002;1;0;153;Y
HHAE001;1;0;153;Y
HHCA001;1;0;275;Y
HHCA002;1;0;171;Y
HHCA003;1;0;309;Y
HHCC001;1;0;329;Y
HHCC007;1;0;197;Y
HHCC011;1;0;355;Y
HHEE001;1;0;92;Y
HHFA001;1;0;133;Y
HHFA002;1;0;676;Y
HHFA003;1;0;318;Y
HHFA004;1;0;852;Y
HHFA005;1;0;668;Y
HHFA006;1;0;510;Y
HHFA008;1;0;476;Y
HHFA009;1;0;382;Y
HHFA010;1;0;552;Y
HHFA011;1;0;178;Y
HHFA014;1;0;376;Y
HHFA016;1;0;177;Y
HHFA017;1;0;411;Y
HHFA018;1;0;351;Y
HHFA020;1;0;223;Y
HHFA021;1;0;549;Y
HHFA022;1;0;596;Y
HHFA023;1;0;416;Y
HHFA024;1;0;431;Y
HHFA025;1;0;255;Y
HHFA026;1;0;344;Y
HHFA027;1;0;246;Y
HHFA028;1;0;1004;Y
HHFA029;1;0;807;Y
HHFA030;1;0;616;Y
HHFA031;1;0;747;Y
HHFA032;1;0;109;NA
HHFC001;1;0;103;Y
HHFC040;1;0;373;Y
HHFC296;1;0;314;Y
HHFE001;1;0;85;Y
HHFE002;1;0;100;Y
HHFE004;1;0;106;Y
HHFE005;1;0;94;Y
HHFE006;1;0;100;Y
HHGE002;1;0;95;NA
HHGE010;1;0;383;Y
HHJE001;1;0;108;Y
HHLE005;1;0;383;Y
HHLH001;1;0;341;NA
HHMA002;1;0;386;Y
HHMA003;1;0;466;Y
HHMC001;1;0;547;Y
HHMC005;1;0;444;Y
HHNE001;1;0;116;Y
HHNE002;1;0;127;Y
HHNE003;1;0;121;Y
HHNE004;1;0;107;Y
HHPA001;1;0;282;Y
HHPA002;1;0;282;Y
HHPC001;1;0;344;Y
HHPC002;1;0;344;Y
HHQD001;1;0;113;NA
HHQD004;1;0;83;NA
HHQD445;1;0;204;NA
HHQD900;1;1;48;NA
HHQD900;1;2;120;NA
HHQD901;1;0;195;NA
HHQE001;1;0;89;NA
HHQE002;1;0;90;Y
HHQE003;1;0;79;Y
HHQE004;1;0;69;Y
HHQE005;1;0;79;Y
HHQH001;1;0;84;NA
HHQH365;1;0;115;NA
HHQJ002;1;0;134;Y
HHQK484;1;0;88;NA
HHQX004;1;0;61;NA
HHQX005;1;0;36;NA
HHQX006;1;0;115;NA
HHQX007;1;0;43;NA
HHQX008;1;0;102;NA
HHQX010;1;0;181;NA
HHQX011;1;0;209;NA
HHSA001;1;0;208;Y
HHSE001;1;0;123;Y
HHSE002;1;0;108;Y
HHSE003;1;0;134;Y
HHSE004;1;0;104;Y
HJAD001;1;0;103;NA
HJBA001;1;0;185;Y
HJCA001;1;0;313;Y
HJCC001;1;0;324;Y
HJCD001;1;0;230;Y
HJCD002;1;0;86;Y
HJDA001;1;0;401;Y
HJDC001;1;0;452;Y
HJEA001;1;0;703;Y
HJEA002;1;0;465;Y
HJEA003;1;0;481;Y
HJEA004;1;0;432;Y
HJFA001;1;0;707;Y
HJFA002;1;0;554;Y
HJFA003;1;0;282;Y
HJFA004;1;0;672;Y
HJFA005;1;0;500;Y
HJFA006;1;0;631;Y
HJFA007;1;0;651;Y
HJFA008;1;0;235;Y
HJFA009;1;0;259;Y
HJFA010;1;0;250;Y
HJFA011;1;0;468;Y
HJFA012;1;0;607;Y
HJFA013;1;0;282;Y
HJFA014;1;0;259;Y
HJFA015;1;0;562;Y
HJFA016;1;0;487;Y
HJFA017;1;0;701;Y
HJFA018;1;0;359;Y
HJFA019;1;0;792;Y
HJFA020;1;0;465;Y
HJFC001;1;0;545;Y
HJFC002;1;0;565;Y
HJFC003;1;0;693;Y
HJFC023;1;0;698;Y
HJFC031;1;0;538;Y
HJFD001;1;0;212;Y
HJFD002;1;0;201;Y
HJFD003;1;0;465;Y
HJFD004;1;0;192;Y
HJFD005;1;0;223;Y
HJGD001;1;0;134;NA
HJHD001;1;0;10;NA
HJHD002;1;0;51;NA
HJJA001;1;0;129;Y
HJMA001;1;0;163;Y
HJMA002;1;0;299;Y
HJND001;1;0;64;Y
HJPA001;1;0;176;Y
HJQD001;1;0;28;NA
HJQE001;1;0;59;Y
HJQE002;1;0;16;Y
HJQJ001;1;0;84;Y
HJQJ002;1;0;64;Y
HJQJ003;1;0;36;NA
HJQX004;1;0;156;NA
HJSA001;1;0;391;Y
HJSD001;1;0;50;Y
HKCA001;1;0;196;Y
HKCA002;1;0;183;Y
HKCA003;1;0;224;Y
HKCA004;1;0;54;Y
HKCA005;1;0;171;Y
HKEA001;1;0;285;Y
HKFA001;1;0;108;Y
HKFA002;1;0;79;Y
HKFA004;1;0;66;Y
HKFA005;1;0;149;Y
HKFA006;1;0;160;Y
HKFA007;1;0;99;Y
HKFA008;1;0;38;Y
HKFA009;1;0;149;Y
HKGA001;1;0;200;Y
HKHA001;1;0;18;NA
HKKA001;1;0;188;Y
HKLA001;1;0;188;Y
HKLA002;1;0;200;Y
HKLB001;1;0;53;NA
HKLB002;1;0;42;NA
HKMA001;1;0;197;Y
HKMA002;1;0;287;Y
HKMA003;1;0;191;Y
HKMA004;1;0;356;Y
HKMA005;1;0;401;Y
HKMA006;1;0;288;Y
HKND001;1;0;63;Y
HKPA001;1;0;174;Y
HKPA002;1;0;95;Y
HKPA003;1;0;71;Y
HKPA004;1;0;87;Y
HKPA005;1;0;99;Y
HKPA006;1;0;42;Y
HKPA007;1;1;201;Y
HKPA007;1;2;49;NA
HKPA008;1;0;190;Y
HKPA009;1;0;199;Y
HKQE001;1;0;5;NA
HKQX005;1;0;56;NA
HKSD001;1;0;68;Y
HLCA001;1;0;854;Y
HLCA002;1;0;288;Y
HLCC001;1;0;380;Y
HLEA001;1;0;800;Y
HLEA002;1;0;700;Y
HLFA001;1;0;100;NA
HLFA002;1;0;382;Y
HLFA003;1;0;605;Y
HLFA004;1;0;819;Y
HLFA005;1;0;743;Y
HLFA006;1;0;731;Y
HLFA007;1;0;697;Y
HLFA008;1;0;100;NA
HLFA009;1;0;605;Y
HLFA010;1;0;807;Y
HLFA011;1;0;523;Y
HLFA012;1;0;499;Y
HLFA014;1;0;438;Y
HLFA015;1;0;200;Y
HLFA016;1;0;100;NA
HLFA017;1;0;674;Y
HLFA018;1;0;605;Y
HLFA019;1;0;386;Y
HLFA020;1;0;386;Y
HLFC002;1;0;757;Y
HLFC003;1;0;437;Y
HLFC004;1;0;437;Y
HLFC027;1;0;696;Y
HLFC032;1;0;841;Y
HLFC037;1;0;696;Y
HLFC801;1;0;0;Y
HLHB001;1;0;38;NA
HLHH001;1;0;204;NA
HLHH002;1;0;158;NA
HLHH005;1;0;231;NA
HLHH006;1;0;158;NA
HLHH007;1;0;199;NA
HLHJ003;1;0;78;NA
HLHJ004;1;0;86;NA
HLHJ005;1;0;111;NA
HLHJ006;1;0;78;NA
HLJA001;1;0;279;Y
HLJC001;1;0;324;Y
HLNA007;1;0;640;Y
HLNC003;1;0;640;Y
HLNK001;1;0;482;NA
HLNM001;1;0;442;NA
HLNN900;1;0;530;NA
HLQL001;1;0;60;NA
HLQM001;1;0;31;NA
HLQM002;1;0;0;NA
HLQX004;1;0;105;NA
HLQX005;1;0;150;NA
HLQX008;1;0;148;NA
HLQX013;1;0;51;NA
HLSA001;1;0;450;Y
HLSC012;1;0;518;Y
HMAE001;1;0;198;Y
HMAE002;1;0;216;Y
HMAH001;1;0;187;NA
HMAH002;1;0;215;NA
HMCA001;1;0;420;Y
HMCA002;1;0;367;Y
HMCA003;1;0;308;Y
HMCA004;1;0;422;Y
HMCA005;1;0;601;Y
HMCA006;1;0;415;Y
HMCA007;1;0;697;Y
HMCA008;1;0;548;Y
HMCA009;1;0;250;Y
HMCA010;1;0;404;Y
HMCA011;1;0;365;Y
HMCC001;1;0;498;Y
HMCC002;1;0;472;Y
HMCC003;1;0;447;Y
HMCC013;1;0;495;Y
HMCH001;1;0;257;NA
HMFA001;1;0;445;Y
HMFA002;1;0;395;Y
HMFA003;1;0;474;Y
HMFA004;1;0;317;Y
HMFA005;1;0;545;Y
HMFA006;1;0;508;Y
HMFA007;1;0;277;Y
HMFA008;1;0;372;Y
HMFA009;1;0;671;Y
HMFA010;1;0;720;Y
HMFC001;1;0;447;Y
HMFC002;1;0;479;Y
HMFC003;1;0;498;Y
HMFC004;1;0;320;Y
HMFC005;1;0;513;Y
HMGA001;1;0;409;Y
HMGC001;1;0;489;Y
HMGE001;1;0;125;Y
HMGE002;1;0;216;Y
HMGH001;1;0;425;Y
HMGH002;1;0;368;NA
HMGH003;1;0;265;NA
HMGH004;1;0;396;NA
HMJA001;1;0;10;NA
HMJE001;1;0;13;NA
HMJH001;1;0;508;NA
HMJH002;1;0;323;NA
HMJH003;1;0;376;NA
HMJH004;1;0;294;NA
HMJH005;1;0;390;NA
HMJH006;1;0;245;NA
HMJH007;1;0;418;NA
HMKE001;1;0;200;Y
HMKE002;1;0;238;Y
HMKH001;1;0;145;NA
HMLA001;1;0;347;Y
HMLC001;1;0;489;Y
HMLE002;1;0;244;Y
HMLE003;1;0;277;Y
HMLH001;1;0;425;Y
HMLH002;1;0;256;NA
HMLH003;1;0;209;NA
HMMA001;1;0;228;NA
HMMA002;1;0;284;NA
HMNE001;1;0;100;Y
HMNE002;1;0;400;Y
HMNJ002;1;0;370;NA
HMNJ003;1;0;327;NA
HMNM001;1;0;100;NA
HMPE001;1;0;188;Y
HMQA001;1;0;29;NA
HMQE001;1;0;406;Y
HMQG002;1;0;306;Y
HMQH001;1;0;238;Y
HMQH002;1;0;228;Y
HMQH003;1;0;228;Y
HMQH004;1;0;206;NA
HMQH005;1;0;175;Y
HMQH006;1;0;117;NA
HMQH007;1;0;164;Y
HMQH008;1;0;20;NA
HMQJ001;1;0;152;Y
HMQJ002;1;0;177;Y
HMQL001;1;0;84;NA
HMQX004;1;0;77;NA
HMQX005;1;0;51;NA
HNAE001;1;0;126;Y
HNCA001;1;0;334;Y
HNCA002;1;0;537;Y
HNCA003;1;0;627;Y
HNCA004;1;0;537;Y
HNCA005;1;0;487;Y
HNCA006;1;0;528;Y
HNCA007;1;0;410;Y
HNCA008;1;0;334;Y
HNCC021;1;0;384;Y
HNCC033;1;0;560;Y
HNCE001;1;0;211;Y
HNCH001;1;0;270;NA
HNCJ001;1;0;250;Y
HNEA002;1;0;439;Y
HNEA900;1;0;365;Y
HNEH900;1;0;385;NA
HNFA001;1;0;685;Y
HNFA002;1;0;696;Y
HNFA004;1;0;897;Y
HNFA005;1;0;424;Y
HNFA006;1;0;714;Y
HNFA007;1;0;843;Y
HNFA008;1;0;536;Y
HNFA009;1;0;100;NA
HNFA010;1;0;662;Y
HNFA011;1;0;692;Y
HNFA012;1;0;358;Y
HNFA013;1;0;504;Y
HNFC001;1;0;565;Y
HNFC002;1;0;689;Y
HNFC027;1;0;412;Y
HNFC028;1;0;616;Y
HNGE001;1;0;138;Y
HNJA001;1;0;284;Y
HNJC001;1;0;305;Y
HNKE001;1;0;104;Y
HNLE001;1;0;124;Y
HNNM001;1;0;50;NA
HNPE002;1;0;115;NA
HNPE003;1;0;104;NA
HNQH001;1;0;187;Y
HNQH002;1;0;210;Y
HNQH003;1;0;153;Y
HNQH004;1;0;256;NA
HNQX004;1;0;77;NA
HNQX006;1;0;255;NA
HNQX007;1;0;189;NA
HNQX008;1;0;148;NA
HPBA001;1;0;473;Y
HPBA002;1;0;122;NA
HPCA001;1;0;235;Y
HPFA001;1;0;348;Y
HPFA003;1;0;288;Y
HPFA004;1;0;250;Y
HPFC001;1;0;298;Y
HPFC002;1;0;268;Y
HPFC007;1;0;400;Y
HPGA001;1;0;67;Y
HPGA002;1;0;50;Y
HPHB001;1;0;54;NA
HPHB002;1;0;28;NA
HPHB003;1;0;23;NA
HPHJ001;1;0;56;NA
HPJB001;1;0;40;NA
HPJP001;1;0;63;NA
HPKA001;1;0;174;Y
HPKA002;1;0;178;Y
HPKB001;1;0;77;NA
HPKC014;1;0;205;Y
HPLA001;1;0;88;Y
HPLA002;1;0;50;Y
HPLA004;1;0;88;NA
HPLA005;1;0;145;Y
HPLB002;1;0;49;NA
HPLB003;1;0;50;NA
HPLB004;1;0;82;NA
HPLB007;1;0;125;NA
HPLC035;1;0;157;Y
HPMA001;1;0;49;NA
HPMA002;1;0;733;Y
HPMA003;1;0;410;Y
HPMB001;1;0;50;NA
HPML001;1;0;78;NA
HPMP002;1;0;38;NA
HPNA001;1;0;224;Y
HPNC001;1;0;210;Y
HPPA001;1;0;215;Y
HPPA002;1;0;293;Y
HPPA003;1;0;391;Y
HPPA004;1;0;57;NA
HPPC001;1;0;240;Y
HPPC002;1;0;360;Y
HPPC003;1;0;319;Y
HPPC004;1;0;186;NA
HPPP002;1;0;31;NA
HPQC001;1;0;347;Y
HPQL001;1;0;69;NA
HPQX005;1;0;56;NA
HPSA001;1;0;115;Y
HPSC001;1;0;168;Y
HQQE001;1;0;30;NA
HQQH002;1;0;65;NA
HQQP001;1;0;38;NA
HQRP001;1;0;90;NA
HRQP001;1;0;90;NA
HSLD001;1;0;13;NA
HSLD002;1;0;16;NA
HSLF001;1;0;23;NA
HSLF002;1;0;19;NA
HSLF003;1;0;22;NA
HTQD002;1;0;77;NA
HTQH002;1;0;82;NA
HTRD001;1;0;35;NA
HTRD002;1;0;40;NA
HTRD003;1;0;36;NA
HZHE001;1;0;5;NA
HZHE002;1;0;5;NA
HZHE004;1;0;10;NA
HZHE005;1;0;10;NA
HZMP002;1;0;41;NA
HZQE900;1;0;263;NA
HZQM001;1;0;36;NA
JACA001;1;0;216;Y
JACA002;1;0;266;Y
JACH001;1;0;153;NA
JACH002;1;0;270;NA
JACH003;1;0;212;NA
JADA001;1;0;213;Y
JAEA002;1;0;600;Y
JAEA003;1;0;629;Y
JAFA001;1;0;484;Y
JAFA002;1;0;443;Y
JAFA003;1;0;609;Y
JAFA004;1;0;378;Y
JAFA005;1;0;910;Y
JAFA006;1;0;862;Y
JAFA007;1;0;287;Y
JAFA008;1;0;501;Y
JAFA009;1;0;593;Y
JAFA010;1;0;454;Y
JAFA011;1;0;978;Y
JAFA012;1;0;624;Y
JAFA013;1;0;246;Y
JAFA014;1;0;786;Y
JAFA015;1;0;360;Y
JAFA016;1;0;539;Y
JAFA017;1;0;198;NA
JAFA018;1;0;113;NA
JAFA019;1;0;498;Y
JAFA020;1;0;362;NA
JAFA021;1;0;751;Y
JAFA022;1;0;882;Y
JAFA023;1;0;443;Y
JAFA024;1;0;387;Y
JAFA025;1;0;899;Y
JAFA026;1;0;526;Y
JAFA027;1;0;600;Y
JAFA028;1;0;851;Y
JAFA029;1;0;607;Y
JAFA030;1;0;415;Y
JAFA031;1;0;741;Y
JAFA032;1;0;671;Y
JAFC001;1;0;840;Y
JAFC002;1;0;631;Y
JAFC003;1;0;270;Y
JAFC004;1;0;874;Y
JAFC005;1;0;596;Y
JAFC006;1;0;772;Y
JAFC007;1;0;804;Y
JAFC008;1;0;411;Y
JAFC010;1;0;817;NA
JAFC019;1;0;702;NA
JAGA001;1;0;307;Y
JAGA002;1;0;535;Y
JAGA003;1;0;606;Y
JAGA004;1;0;479;Y
JAGA005;1;0;575;Y
JAGA006;1;0;548;Y
JAGC001;1;0;368;Y
JAGD001;1;0;439;NA
JAGD002;1;0;500;Y
JAGF001;1;0;592;Y
JAGF002;1;0;463;Y
JAGF003;1;0;592;Y
JAHA001;1;0;63;Y
JAHB001;1;0;66;NA
JAHC001;1;0;62;Y
JAHH001;1;0;59;NA
JAHH002;1;0;228;NA
JAHJ002;1;0;59;NA
JAHJ004;1;0;60;NA
JAHJ005;1;0;64;NA
JAHJ006;1;0;68;NA
JAHJ007;1;0;68;NA
JAKD001;1;0;145;NA
JAMA001;1;0;284;NA
JAMA002;1;0;322;Y
JAMB001;1;0;100;NA
JANE002;1;0;280;NA
JANE005;1;0;230;NA
JANH001;1;0;326;Y
JANH002;1;0;242;Y
JANH798;1;0;695;NA
JANJ002;1;0;100;Y
JANM001;1;0;108;Y
JANM002;1;0;144;Y
JAPA001;1;0;375;Y
JAPC018;1;0;431;Y
JAQH003;1;0;160;NA
JAQJ001;1;0;54;NA
JAQL001;1;0;75;NA
JAQL002;1;0;57;NA
JAQL003;1;0;93;NA
JAQL004;1;0;81;NA
JAQL005;1;0;90;NA
JAQL006;1;0;99;NA
JAQL007;1;0;105;NA
JAQM001;1;0;42;NA
JAQM002;1;0;62;NA
JAQM003;1;0;26;NA
JAQM004;1;0;36;NA
JAQX004;1;0;150;NA
JAQX005;1;0;89;NA
JAQX006;1;0;71;NA
JASA001;1;0;234;Y
JBCA001;1;0;279;Y
JBFA001;1;0;100;Y
JBFA002;1;0;390;Y
JBFC001;1;0;554;Y
JBFE001;1;0;186;Y
JBHE001;1;0;273;Y
JBMA001;1;0;236;Y
JBMC001;1;0;340;Y
JBNE004;1;0;266;NA
JBPE001;1;0;150;Y
JBPE002;1;0;270;Y
JBPG001;1;0;224;Y
JBPH001;1;0;300;Y
JBQE001;1;0;108;Y
JBQG001;1;0;174;NA
JBQG002;1;0;156;NA
JBQH001;1;0;167;NA
JBQH002;1;0;184;NA
JBQH003;1;0;108;NA
JBQL001;1;0;78;NA
JCAD001;1;0;276;Y
JCAE001;1;0;313;Y
JCAF001;1;0;397;Y
JCAH001;1;0;240;Y
JCCA002;1;0;210;Y
JCCA003;1;0;200;Y
JCCA005;1;0;473;Y
JCCA006;1;0;504;Y
JCCA007;1;0;304;Y
JCCA008;1;0;454;Y
JCCA009;1;0;390;Y
JCCA010;1;0;390;Y
JCCA011;1;0;454;Y
JCCA012;1;0;620;Y
JCCA013;1;0;382;Y
JCCA014;1;0;475;Y
JCCB001;1;0;100;Y
JCCC001;1;0;545;Y
JCCC002;1;0;745;Y
JCCC003;1;0;450;Y
JCEA001;1;0;365;Y
JCEA002;1;0;282;Y
JCEA003;1;0;437;Y
JCEA004;1;0;100;Y
JCEA005;1;0;304;Y
JCEC006;1;0;324;Y
JCEC011;1;0;420;Y
JCEE001;1;0;66;Y
JCFA001;1;0;180;Y
JCFA002;1;0;346;Y
JCFA003;1;0;352;Y
JCFA004;1;0;526;Y
JCFA005;1;0;454;Y
JCFA006;1;0;451;Y
JCFA007;1;0;371;Y
JCFA008;1;0;300;Y
JCFA009;1;0;388;Y
JCFA010;1;0;423;Y
JCFC001;1;0;300;Y
JCFD001;1;0;156;NA
JCFE001;1;0;176;Y
JCFE002;1;0;146;Y
JCFE003;1;0;166;Y
JCFF001;1;0;234;Y
JCGA001;1;0;190;Y
JCGA002;1;0;162;Y
JCGA003;1;0;128;Y
JCGC001;1;0;240;Y
JCGC002;1;0;270;Y
JCGC003;1;0;270;Y
JCGE001;1;0;132;Y
JCGE002;1;0;170;Y
JCGE003;1;0;20;Y
JCGE004;1;0;42;Y
JCGE005;1;0;148;Y
JCGE006;1;0;168;Y
JCGG001;1;0;260;Y
JCGH001;1;0;210;Y
JCGH002;1;0;173;NA
JCGH003;1;0;256;NA
JCGH004;1;0;100;Y
JCGH005;1;0;180;Y
JCKA001;1;0;374;Y
JCKA002;1;0;376;Y
JCKD001;1;0;24;NA
JCKE001;1;0;80;Y
JCKE002;1;0;66;Y
JCKH001;1;0;201;Y
JCLD001;1;0;195;Y
JCLE001;1;0;54;Y
JCLE002;1;0;64;Y
JCLE003;1;0;67;Y
